No,_address,_body,date,Amount,Action,Transaction_Type,Action_Code,Amount_Normalized,Amount_Standardized
109,AD-FEDBNK,Rs 20.00 debited from your A/c using UPI on 14-10-2023 11:25:01 to VPA Q695391644@ybl - (UPI Ref No 328796020928)-Federal Bank,14-10-2023 11:25,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
110,AX-FEDBNK,Rs 82.00 debited from your A/c using UPI on 14-10-2023 15:06:27 to VPA paytmqr1aj8qf3xl4@paytm - (UPI Ref No 328712665382)-Federal Bank,14-10-2023 15:06,82.0,debited,0,1,0.00300011111522649,-0.1310911738730501
111,AX-FEDBNK,Rs 300.00 debited from your A/c using UPI on 14-10-2023 15:12:54 to VPA paytmqrcsrwbzhytn@paytm - (UPI Ref No 328712894492)-Federal Bank,14-10-2023 15:12,300.0,debited,0,1,0.011074484240157043,0.03650375576977204
112,AX-FEDBNK,Rs 62.00 debited from your A/c using UPI on 14-10-2023 18:33:16 to VPA paytmqr2810050501011hsxhcye8k9o@paytm - (UPI Ref No 328721848779)-Federal Bank,14-10-2023 18:33,62.0,debited,0,1,0.0022593429386273565,-0.14646685549165764
113,AD-FEDBNK,Rs 76.00 debited from your A/c using UPI on 15-10-2023 00:28:55 to VPA paytmqr281005050101o8qq8xcp2n2g@paytm - (UPI Ref No 328835199734)-Federal Bank,15-10-2023 00:28,76.0,debited,0,1,0.00277788066224675,-0.13570387835863237
114,AX-FEDBNK,Rs 50.00 debited from your A/c using UPI on 15-10-2023 16:18:34 to VPA paytm-70863728@paytm - (UPI Ref No 328858069887)-Federal Bank,15-10-2023 16:18,50.0,debited,0,1,0.0018148820326678765,-0.15569226446282217
115,AD-FEDBNK,Rs 20.00 debited from your A/c using UPI on 16-10-2023 16:11:10 to VPA 9579634022@paytm - (UPI Ref No 328910433347)-Federal Bank,16-10-2023 16:11,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
116,AX-FEDBNK,Rs 15.00 debited from your A/c using UPI on 16-10-2023 16:49:24 to VPA 6204119904@fam - (UPI Ref No 328911601360)-Federal Bank,16-10-2023 16:49,15.0,debited,0,1,0.0005185377236193934,-0.18259970729538536
117,AX-FEDBNK,Rs 30.00 debited from your A/c using UPI on 16-10-2023 19:00:13 to VPA Q695391644@ybl - (UPI Ref No 328918443075)-Federal Bank,16-10-2023 19:00,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
118,AD-FEDBNK,Rs 10.00 debited from your A/c using UPI on 16-10-2023 21:01:18 to VPA 9945982258@okbizaxis - (UPI Ref No 328925159319)-Federal Bank,16-10-2023 21:01,10.0,debited,0,1,0.00033334567946960994,-0.18644362770003725
119,AX-FEDBNK,Rs 73.00 debited from your A/c using UPI on 17-10-2023 08:38:44 to VPA paytmqr811dza787h@paytm - (UPI Ref No 329034918938)-Federal Bank,17-10-2023 08:38,73.0,debited,0,1,0.00266676543575688,-0.1380102306014235
120,AX-FEDBNK,Rs 70.00 debited from your A/c using UPI on 17-10-2023 18:52:09 to VPA paytmqr2810050501011s6fmkigt6ql@paytm - (UPI Ref No 329060511077)-Federal Bank,17-10-2023 18:52,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
121,AD-FEDBNK,Rs 45.00 debited from your A/c using UPI on 18-10-2023 10:43:50 to VPA Q091315351@ybl - (UPI Ref No 329180386315)-Federal Bank,18-10-2023 10:43,45.0,debited,0,1,0.0016296899885180933,-0.15953618486747406
122,AX-FEDBNK,Rs 20.00 debited from your A/c using UPI on 18-10-2023 14:32:15 to VPA paytmqr7mgo9go4u8@paytm - (UPI Ref No 329190217032)-Federal Bank,18-10-2023 14:32,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
123,AX-FEDBNK,Rs 25.00 debited from your A/c using UPI on 18-10-2023 16:35:48 to VPA Q014980334@ybl - (UPI Ref No 329194867083)-Federal Bank,18-10-2023 16:35,25.0,debited,0,1,0.00088892181191896,-0.1749118664860816
124,AX-FEDBNK,Rs 30.00 debited from your A/c using UPI on 18-10-2023 18:49:19 to VPA Q695391644@ybl - (UPI Ref No 329111460294)-Federal Bank,18-10-2023 18:49,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
125,AX-FEDBNK,Rs 40.00 debited from your A/c using UPI on 19-10-2023 17:15:14 to VPA paytmqrfxtasaffdg@paytm - (UPI Ref No 329247330395)-Federal Bank,19-10-2023 17:15,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
126,AX-FEDBNK,Rs 75.00 debited from your A/c using UPI on 19-10-2023 19:39:54 to VPA Q695391644@ybl - (UPI Ref No 329255085139)-Federal Bank,19-10-2023 19:39,75.0,debited,0,1,0.0027408422534167935,-0.13647266243956274
127,AD-FEDBNK,Rs 50.00 debited from your A/c using UPI on 20-10-2023 11:10:32 to VPA Q621511128@ybl - (UPI Ref No 329373078330)-Federal Bank,20-10-2023 11:10,50.0,debited,0,1,0.0018148820326678765,-0.15569226446282217
128,AX-FEDBNK,Rs 40.00 debited from your A/c using UPI on 20-10-2023 16:38:34 to VPA paytmqr281005050101d5cpm6sg0txc@paytm - (UPI Ref No 329386705625)-Federal Bank,20-10-2023 16:38,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
129,AD-FEDBNK,Rs 30.00 debited from your A/c using UPI on 20-10-2023 18:32:47 to VPA paytmqr1u2w05uvlo@paytm - (UPI Ref No 329392072793)-Federal Bank,20-10-2023 18:32,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
130,AX-FEDBNK,Rs 20.00 debited from your A/c using UPI on 20-10-2023 21:30:59 to VPA Q180497427@ybl - (UPI Ref No 329310778858)-Federal Bank,20-10-2023 21:31,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
131,AD-FEDBNK,Rs 200.00 debited from your A/c using UPI on 20-10-2023 21:43:58 to VPA Q79783536@ybl - (UPI Ref No 329311282221)-Federal Bank,20-10-2023 21:44,200.0,debited,0,1,0.0073706433571613765,-0.04037465232326565
132,AX-FEDBNK,Rs 20.00 debited from your A/c using UPI on 20-10-2023 21:54:03 to VPA Q805171276@ybl - (UPI Ref No 329311646405)-Federal Bank,20-10-2023 21:54,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
133,AD-FEDBNK,Rs 400.00 debited from your A/c using UPI on 21-10-2023 10:39:39 to VPA paytmqr281005050101nddkwk1phk78@paytm - (UPI Ref No 329422425927)-Federal Bank,21-10-2023 10:39,400.0,debited,0,1,0.014778325123152709,0.11338216386280972
134,AX-FEDBNK,Rs 30.00 debited from your A/c using UPI on 21-10-2023 18:33:47 to VPA Q695391644@ybl - (UPI Ref No 329442548105)-Federal Bank,21-10-2023 18:33,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
135,AX-FEDBNK,Rs 20.00 debited from your A/c using UPI on 23-10-2023 18:28:11 to VPA Q551313425@ybl - (UPI Ref No 329630028902)-Federal Bank,23-10-2023 18:28,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
136,AD-FEDBNK,Rs 15.00 debited from your A/c using UPI on 23-10-2023 18:29:15 to VPA Q712651980@ybl - (UPI Ref No 329630081506)-Federal Bank,23-10-2023 18:29,15.0,debited,0,1,0.0005185377236193934,-0.18259970729538536
137,AX-FEDBNK,Rs 35.00 debited from your A/c using UPI on 24-10-2023 10:51:03 to VPA paytmqr1oltcsrzr1@paytm - (UPI Ref No 329749148688)-Federal Bank,24-10-2023 10:51,35.0,debited,0,1,0.0012593059002185265,-0.16722402567677783
138,AD-FEDBNK,Rs 45.00 debited from your A/c using UPI on 25-10-2023 10:50:38 to VPA Q091315351@ybl - (UPI Ref No 329885721198)-Federal Bank,25-10-2023 10:50,45.0,debited,0,1,0.0016296899885180933,-0.15953618486747406
139,AX-FEDBNK,Rs 340.00 debited from your A/c using UPI on 25-10-2023 18:21:13 to VPA 00000039482733199@SBIN0009044.ifsc.npci - (UPI Ref No 329813982545)-Federal Bank,25-10-2023 18:21,340.0,debited,0,1,0.012556020593355309,0.06725511900698711
140,AX-FEDBNK,Rs 40.00 debited from your A/c using UPI on 26-10-2023 18:31:14 to VPA hrishantsingh.ff01@oksbi - (UPI Ref No 329952927345)-Federal Bank,26-10-2023 18:31,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
141,AX-FEDBNK,Rs 200.00 debited from your A/c using UPI on 26-10-2023 20:58:04 to VPA hemang.sengar@upi - (UPI Ref No 329920739922)-Federal Bank,26-10-2023 20:58,200.0,debited,0,1,0.0073706433571613765,-0.04037465232326565
142,AX-FEDBNK,Rs 40.00 debited from your A/c using UPI on 27-10-2023 13:53:24 to VPA hrishantsingh.ff01@oksbi - (UPI Ref No 330080243688)-Federal Bank,27-10-2023 13:53,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
143,AD-FEDBNK,Rs 280.00 debited from your A/c using UPI on 27-10-2023 14:21:46 to VPA Q533897960@ybl - (UPI Ref No 330081421156)-Federal Bank,27-10-2023 14:21,280.0,debited,0,1,0.010333716063557909,0.0211280741511645
144,AD-FEDBNK,Rs 55.00 debited from your A/c using UPI on 27-10-2023 15:51:58 to VPA paytmqr9hghcf4vcf@paytm - (UPI Ref No 330084670361)-Federal Bank,27-10-2023 15:52,55.0,debited,0,1,0.00200007407681766,-0.1518483440581703
145,AX-FEDBNK,Rs 400.00 debited from your A/c using UPI on 27-10-2023 18:43:43 to VPA 00000039482733199@SBIN0009044.ifsc.npci - (UPI Ref No 330092344360)-Federal Bank,27-10-2023 18:43,400.0,debited,0,1,0.014778325123152709,0.11338216386280972
146,AD-FEDBNK,Rs 3.00 debited from your A/c using UPI on 28-10-2023 22:18:57 to VPA hrishantsingh.ff01@oksbi - (UPI Ref No 330151316050)-Federal Bank,28-10-2023 22:19,3.0,debited,0,1,7.407681765991334e-05,-0.19182511626654988
147,AD-FEDBNK,Rs 10.00 debited from your A/c using UPI on 30-10-2023 07:01:37 to VPA Q150395370@ybl - (UPI Ref No 330392707354)-Federal Bank,30-10-2023 07:01,10.0,debited,0,1,0.00033334567946960994,-0.18644362770003725
148,AD-FEDBNK,Rs 40.00 debited from your A/c using UPI on 30-10-2023 15:10:49 to VPA 6362642964@ybl - (UPI Ref No 330319535819)-Federal Bank,30-10-2023 15:10,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
149,AD-FEDBNK,Rs 40.00 debited from your A/c using UPI on 30-10-2023 16:29:58 to VPA devaansh.pareekdp@oksbi - (UPI Ref No 330322427840)-Federal Bank,30-10-2023 16:29,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
150,AD-FEDBNK,Rs 30.00 debited from your A/c using UPI on 01-11-2023 16:53:27 to VPA Q180497427@ybl - (UPI Ref No 330518002170)-Federal Bank,01-11-2023 16:53,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
151,AX-FEDBNK,Rs 850.00 debited from your A/c using UPI on 01-11-2023 20:08:13 to VPA 9416094828@icici - (UPI Ref No 330527536646)-Federal Bank,01-11-2023 20:08,850.0,debited,0,1,0.03144560909663321,0.4593350002814793
152,AX-FEDBNK,Rs 30.00 debited from your A/c using UPI on 03-11-2023 19:09:57 to VPA Q695391644@ybl - (UPI Ref No 330719170519)-Federal Bank,03-11-2023 19:10,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
153,AX-FEDBNK,Rs 84.00 debited from your A/c using UPI on 04-11-2023 17:35:11 to VPA paytmqr2810050501011hsxhcye8k9o@paytm - (UPI Ref No 330859206392)-Federal Bank,04-11-2023 17:35,84.0,debited,0,1,0.0030741879328864035,-0.12955360571118935
154,AX-FEDBNK,Rs 10.00 debited from your A/c using UPI on 06-11-2023 07:02:27 to VPA Q150395370@ybl - (UPI Ref No 331031425577)-Federal Bank,06-11-2023 07:02,10.0,debited,0,1,0.00033334567946960994,-0.18644362770003725
155,AD-FEDBNK,Rs 85.00 debited from your A/c using UPI on 06-11-2023 13:55:43 to VPA Q387336105@ybl - (UPI Ref No 331046268959)-Federal Bank,06-11-2023 13:54,85.0,debited,0,1,0.00311122634171636,-0.12878482163025898
156,AD-FEDBNK,Rs 60.00 debited from your A/c using UPI on 06-11-2023 18:51:55 to VPA paytmqr2810050501011s6fmkigt6ql@paytm - (UPI Ref No 331059769891)-Federal Bank,06-11-2023 18:51,60.0,debited,0,1,0.0021852661209674435,-0.1480044236535184
157,AD-FEDBNK,Rs 30.00 debited from your A/c using UPI on 06-11-2023 19:04:05 to VPA Q180497427@ybl - (UPI Ref No 331060574893)-Federal Bank,06-11-2023 19:04,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
158,AX-FEDBNK,Rs 40.00 debited from your A/c using UPI on 07-11-2023 08:39:07 to VPA paytmqr7mgo9go4u8@paytm - (UPI Ref No 331175977280)-Federal Bank,07-11-2023 08:38,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
159,AD-FEDBNK,Rs 24.00 debited from your A/c using UPI on 07-11-2023 18:22:48 to VPA Q867935340@ybl - (UPI Ref No 331111636811)-Federal Bank,07-11-2023 18:22,24.0,debited,0,1,0.0008518834030890034,-0.17568065056701196
160,AX-FEDBNK,Rs 50.00 debited from your A/c using UPI on 08-11-2023 08:30:26 to VPA netc.ka51ml8811@hdfcbank - (UPI Ref No 331229643488)-Federal Bank,08-11-2023 08:29,50.0,debited,0,1,0.0018148820326678765,-0.15569226446282217
161,AX-FEDBNK,Rs 100.00 debited from your A/c using UPI on 08-11-2023 16:12:50 to VPA yashbagga147@okaxis - (UPI Ref No 331249711931)-Federal Bank,08-11-2023 16:12,100.0,debited,0,1,0.00366680247416571,-0.11725306041630333
162,AX-FEDBNK,Rs 200.00 debited from your A/c using UPI on 09-11-2023 19:28:08 to VPA 6362642964@ybl - (UPI Ref No 331314571303)-Federal Bank,09-11-2023 19:27,200.0,debited,0,1,0.0073706433571613765,-0.04037465232326565
163,AX-FEDBNK,Rs 6.00 debited from your A/c using UPI on 10-11-2023 11:25:08 to VPA paytmqrnvzhkgtjz7@paytm - (UPI Ref No 331436460666)-Federal Bank,10-11-2023 11:25,6.0,debited,0,1,0.00018519204414978334,-0.18951876402375875
164,AX-FEDBNK,Rs 50.00 debited from your A/c using UPI on 10-11-2023 11:56:00 to VPA paytmqr53f1vu3rdz@paytm - (UPI Ref No 331437900263)-Federal Bank,10-11-2023 11:56,50.0,debited,0,1,0.0018148820326678765,-0.15569226446282217
165,AX-FEDBNK,Rs 22.00 debited from your A/c using UPI on 10-11-2023 16:38:33 to VPA Q170807684@ybl - (UPI Ref No 331451741714)-Federal Bank,10-11-2023 16:38,22.0,debited,0,1,0.00077780658542909,-0.17721821872887272
166,AD-FEDBNK,Rs 56.00 debited from your A/c using UPI on 10-11-2023 16:39:30 to VPA Q109457927@ybl - (UPI Ref No 331451787763)-Federal Bank,10-11-2023 16:39,56.0,debited,0,1,0.0020371124856476165,-0.1510795599772399
167,AD-FEDBNK,Rs 90.00 debited from your A/c using UPI on 11-11-2023 11:32:39 to VPA Q319553193@ybl - (UPI Ref No 331583391696)-Federal Bank,11-11-2023 11:32,90.0,debited,0,1,0.0032964183858661435,-0.1249409012256071
168,AX-FEDBNK,Rs 180.00 debited from your A/c using UPI on 11-11-2023 13:49:02 to VPA Q091315351@ybl - (UPI Ref No 331590827826)-Federal Bank,11-11-2023 13:48,180.0,debited,0,1,0.0066298751805622435,-0.05575033394187318
169,AD-FEDBNK,Rs 120.00 debited from your A/c using UPI on 14-11-2023 09:25:25 to VPA Q777693385@ybl - (UPI Ref No 331823876893)-Federal Bank,14-11-2023 09:25,120.0,debited,0,1,0.0044075706507648435,-0.10187737879769579
170,AD-FEDBNK,Rs 2000.00 debited from your A/c using UPI on 14-11-2023 12:30:20 to VPA 9555958348@paytm - (UPI Ref No 331830981481)-Federal Bank,14-11-2023 12:30,2000.0,debited,0,1,0.07403977925108338,1.3434366933514126
171,AX-FEDBNK,Rs 10.00 debited from your A/c using UPI on 15-11-2023 07:06:24 to VPA Q150395370@ybl - (UPI Ref No 331960433119)-Federal Bank,15-11-2023 07:06,10.0,debited,0,1,0.00033334567946960994,-0.18644362770003725
172,AD-FEDBNK,Rs 140.00 debited from your A/c using UPI on 15-11-2023 14:29:41 to VPA devaansh.pareekdp@oksbi - (UPI Ref No 331976944901)-Federal Bank,15-11-2023 14:28,140.0,debited,0,1,0.0051483388273639765,-0.08650169717908826
173,AD-FEDBNK,Rs 20.00 debited from your A/c using UPI on 16-11-2023 15:26:58 to VPA 3126divyansh2004@okaxis - (UPI Ref No 332028509514)-Federal Bank,16-11-2023 15:27,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
174,AD-FEDBNK,Rs 30.00 debited from your A/c using UPI on 16-11-2023 18:49:10 to VPA paytmqr4ht2l9t8ar@paytm - (UPI Ref No 332037768483)-Federal Bank,16-11-2023 18:50,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
175,AD-FEDBNK,Rs 105.00 debited from your A/c using UPI on 18-11-2023 09:33:56 to VPA BHARATPE90728114525@yesbankltd - (UPI Ref No 332294746410)-Federal Bank,18-11-2023 09:33,105.0,debited,0,1,0.003851994518315493,-0.11340914001165145
176,AX-FEDBNK,Rs 30.00 debited from your A/c using UPI on 18-11-2023 13:44:05 to VPA paytmqr1dcvt84uuv@paytm - (UPI Ref No 332214523383)-Federal Bank,18-11-2023 13:44,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
177,AD-FEDBNK,Rs 30.00 debited from your A/c using UPI on 19-11-2023 14:36:35 to VPA zomato.order@axisbank - (UPI Ref No 332358957768)-Federal Bank,19-11-2023 14:36,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
178,AD-FEDBNK,Rs 35.00 debited from your A/c using UPI on 20-11-2023 11:07:12 to VPA suarlarohan261@okicici - (UPI Ref No 332487071392)-Federal Bank,20-11-2023 11:07,35.0,debited,0,1,0.0012593059002185265,-0.16722402567677783
179,AX-FEDBNK,Rs 20.00 debited from your A/c using UPI on 20-11-2023 16:20:41 to VPA Q091315351@ybl - (UPI Ref No 332499812784)-Federal Bank,20-11-2023 16:23,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
180,AD-FEDBNK,Rs 30.00 debited from your A/c using UPI on 20-11-2023 18:56:19 to VPA paytmqr4ht2l9t8ar@paytm - (UPI Ref No 332417335077)-Federal Bank,20-11-2023 20:31,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
181,AD-FEDBNK,Rs 20.00 debited from your A/c using UPI on 20-11-2023 19:33:50 to VPA hrishantsingh.ff01@oksbi - (UPI Ref No 332419482614)-Federal Bank,20-11-2023 21:20,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
182,AD-FEDBNK,Rs 560.00 debited from your A/c using UPI on 20-11-2023 16:25:50 to VPA 9555958348@paytm - (UPI Ref No 332410023127)-Federal Bank,21-11-2023 02:05,560.0,debited,0,1,0.020704470535945776,0.23638761681167
183,AX-FEDBNK,Rs 10.00 debited from your A/c using UPI on 21-11-2023 07:11:51 to VPA Q150395370@ybl - (UPI Ref No 332530205194)-Federal Bank,21-11-2023 07:11,10.0,debited,0,1,0.00033334567946960994,-0.18644362770003725
184,AX-FEDBNK,Rs 20.00 debited from your A/c using UPI on 21-11-2023 12:41:45 to VPA paytmqrnvzhkgtjz7@paytm - (UPI Ref No 332541206475)-Federal Bank,21-11-2023 12:41,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
185,AD-FEDBNK,Rs 20.00 debited from your A/c using UPI on 21-11-2023 13:27:55 to VPA paytmqr53f1vu3rdz@paytm - (UPI Ref No 332543287730)-Federal Bank,21-11-2023 13:28,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
186,AD-FEDBNK,Rs 100.00 debited from your A/c using UPI on 21-11-2023 15:52:36 to VPA paytmqrxnmwb6z8in@paytm - (UPI Ref No 332549107006)-Federal Bank,21-11-2023 15:52,100.0,debited,0,1,0.00366680247416571,-0.11725306041630333
187,AD-FEDBNK,Rs 20.00 debited from your A/c using UPI on 21-11-2023 18:28:21 to VPA paytmqr1awwrnch4n@paytm - (UPI Ref No 332556338662)-Federal Bank,21-11-2023 18:28,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
188,AD-FEDBNK,Rs 60.00 debited from your A/c using UPI on 21-11-2023 18:38:35 to VPA paytmqr2810050501011s6fmkigt6ql@paytm - (UPI Ref No 332556915843)-Federal Bank,21-11-2023 18:38,60.0,debited,0,1,0.0021852661209674435,-0.1480044236535184
189,AD-FEDBNK,Rs 60.00 debited from your A/c using UPI on 22-11-2023 21:36:07 to VPA paytmqr4ht2l9t8ar@paytm - (UPI Ref No 332615104984)-Federal Bank,22-11-2023 21:56,60.0,debited,0,1,0.0021852661209674435,-0.1480044236535184
190,AD-FEDBNK,Rs 20.00 debited from your A/c using UPI on 23-11-2023 16:44:16 to VPA hrishantsingh.ff01@oksbi - (UPI Ref No 332740890853)-Federal Bank,23-11-2023 16:44,20.0,debited,0,1,0.0007037297677691766,-0.1787557868907335
191,AD-FEDBNK,Rs 50.00 debited from your A/c using UPI on 23-11-2023 17:31:27 to VPA paytmqr1u0194k0xo@paytm - (UPI Ref No 332743134129)-Federal Bank,23-11-2023 17:31,50.0,debited,0,1,0.0018148820326678765,-0.15569226446282217
192,AD-FEDBNK,Rs 30.00 debited from your A/c using UPI on 23-11-2023 18:07:36 to VPA Q602244931@ybl - (UPI Ref No 332745131421)-Federal Bank,23-11-2023 18:07,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
193,AD-FEDBNK,Rs 160.00 debited from your A/c using UPI on 24-11-2023 13:46:23 to VPA Q621511128@ybl - (UPI Ref No 332873863160)-Federal Bank,24-11-2023 13:45,160.0,debited,0,1,0.0058891070039631096,-0.07112601556048072
194,AX-FEDBNK,Rs 30.00 debited from your A/c using UPI on 24-11-2023 17:29:19 to VPA Q347578846@ybl - (UPI Ref No 332883009254)-Federal Bank,24-11-2023 17:29,30.0,debited,0,1,0.0010741138560687433,-0.1710679460814297
195,AX-FEDBNK,Rs 40.00 debited from your A/c using UPI on 24-11-2023 18:17:07 to VPA paytmqr4ht2l9t8ar@paytm - (UPI Ref No 332885470562)-Federal Bank,24-11-2023 18:17,40.0,debited,0,1,0.0014444979443683098,-0.16338010527212593
196,AX-FEDBNK,Rs 50.00 debited from your A/c using UPI on 25-11-2023 12:14:07 to VPA Q091315351@ybl - (UPI Ref No 332918947118)-Federal Bank,25-11-2023 12:14,50.0,debited,0,1,0.0018148820326678765,-0.15569226446282217
197,AD-FEDBNK,Rs 100.00 debited from your A/c using UPI on 26-11-2023 13:37:10 to VPA netc.ka51ml8811@hdfcbank - (UPI Ref No 333062027468)-Federal Bank,26-11-2023 13:37,100.0,debited,0,1,0.00366680247416571,-0.11725306041630333
198,AD-FEDBNK,Rs 100.00 debited from your A/c using UPI on 28-11-2023 12:42:04 to VPA dhrutipurushotham@okhdfcbank - (UPI Ref No 333243152327)-Federal Bank,28-11-2023 12:42,100.0,debited,0,1,0.00366680247416571,-0.11725306041630333
199,AD-FEDBNK,Rs 15.00 debited from your A/c using UPI on 28-11-2023 12:43:08 to VPA paytmqrkwhx5a0fdy@paytm - (UPI Ref No 333243199442)-Federal Bank,28-11-2023 12:43,15.0,debited,0,1,0.0005185377236193934,-0.18259970729538536
200,AD-FEDBNK,Rs 1200.00 debited from your A/c using UPI on 30-11-2023 20:01:06 to VPA 9416094828@icici - (UPI Ref No 333423586823)-Federal Bank,30-11-2023 20:01,1200.0,debited,0,1,0.04440905218711804,0.7284094286071112
201,AX-FEDBNK,Rs 7.90 debited from your A/c using UPI on 30-11-2023 21:12:46 to VPA burgerkingindiapvtlt.41681299@hdfcbank - (UPI Ref No 333423973631)-Federal Bank,30-11-2023 21:12,7.9,debited,0,1,0.000255565020926701,-0.18805807426999102
